Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
322.5456238,-3.706224,-3.538630,1.625663,5.375945,72.398445,223.674820
322.5552979,-3.086126,-5.793968,-9.094376,11.216146,144.177002,241.958237
322.5652771,-2.647987,-10.232818,-15.239094,18.545952,145.254715,255.491608
322.5752869,-2.512715,-16.030378,-15.369577,22.349735,133.447128,261.091553
322.5853882,-2.956839,-19.778500,-17.416620,26.519251,131.052765,261.497375
322.5953674,-1.646014,-18.416199,-18.546684,26.188646,135.088303,264.892548
322.6053162,0.931344,-14.659697,-16.048334,21.755991,137.531723,273.635162
322.6156616,3.506308,-10.641029,-11.075577,15.754177,134.670181,288.237488
322.6258545,5.088876,-7.275979,-6.804321,11.186390,127.464363,304.969238
322.6361694,6.361394,-4.091691,-3.171120,8.201541,112.746170,327.250610
322.6459656,5.258864,-3.551798,0.791284,6.395080,82.892395,325.965210
322.6558228,2.886210,-8.323442,7.745243,11.730247,48.678799,289.124329
322.6658325,1.235408,-16.643293,12.196063,20.670496,53.841377,274.245209
322.6758118,-2.792836,-25.164257,8.383297,26.670572,71.679771,263.666992
322.6861572,-7.260417,-28.961460,-10.870872,31.775080,110.006058,255.926422
322.6961975,-7.951144,-22.032640,-12.768278,26.677460,118.595093,250.156494
322.7058411,-7.287950,-12.051214,-4.104859,14.669555,106.249557,238.836624
322.7160034,-8.194156,-4.723760,4.513070,10.479785,64.491478,209.962555
322.7258301,-10.382456,-1.578976,9.877279,14.416976,46.755386,188.647354
322.7358093,-11.858481,-3.013103,14.113819,18.678925,40.922062,194.256500
322.7461853,-11.310209,-5.176264,14.131776,18.826090,41.353416,204.591812
322.7561646,-8.796297,-6.268020,11.323377,15.648699,43.647606,215.472717
322.7658081,-6.223727,-6.922834,7.711724,12.088470,50.361584,228.044006
322.7758484,-4.836287,-8.246828,5.002685,10.790121,62.378044,239.610840
322.7858276,-4.024653,-9.867702,3.835511,11.326099,70.205742,247.811356
322.7958679,-3.177106,-11.031284,3.268085,11.935812,74.109184,253.933136
322.8061829,-3.058593,-13.423092,3.672705,14.248620,75.062889,257.163727
322.8159180,-3.408146,-13.423092,5.517438,14.907615,68.277679,255.753555
322.8258362,-3.408146,-15.146917,5.254076,16.390543,71.303490,257.319305
322.8358459,-2.426523,-16.303316,3.394978,16.828905,78.361572,261.534454
322.8465271,1.804031,-17.325640,1.629254,17.495337,84.656586,275.944489
322.8561096,1.804031,-16.768990,1.810017,16.962597,83.874512,276.140350
322.8670654,5.360618,-14.167688,3.371036,15.518489,77.453781,290.725098
322.8759155,5.360618,-14.167688,3.371036,15.518489,77.453781,290.725098
322.8866272,7.733272,-12.042834,4.265270,14.934051,73.404861,302.706421
322.8959351,8.932767,-10.004171,4.265270,14.073746,72.358170,311.761810
322.9062805,7.163452,-9.188946,11.317391,16.243002,45.832771,307.938995
322.9161072,6.320693,-9.811439,9.475053,15.033034,50.929062,302.790314
322.9278564,6.127959,-11.607090,0.656011,13.141794,87.138725,297.831787
322.9364624,6.127959,-11.607090,0.656011,13.141794,87.138725,297.831787
322.9465027,5.657499,-10.989386,-3.354277,12.807227,105.183128,297.240082
322.9566345,5.756858,-9.330204,-7.034164,13.025882,122.684624,301.675140
322.9660645,5.410896,-7.715315,-9.988609,13.732306,136.667221,305.042694
322.9764099,3.886986,-6.957550,-13.044808,15.286700,148.577225,299.190857
322.9862671,1.917756,-7.366959,-13.036428,15.096302,149.717667,284.591309
322.9963684,0.381875,-8.293514,-10.111911,13.083537,140.612579,272.636322
323.0059814,-0.503979,-9.236830,-6.554127,11.337090,125.317986,266.876923
323.0170898,-0.736217,-9.932345,-3.830723,10.670892,111.038063,265.760803
323.0268250,-0.762553,-10.601525,-1.771709,10.775564,99.463493,265.885864
323.0361938,-0.792481,-11.094730,-0.122104,11.123668,90.628944,265.914398
323.0462036,-0.962469,-11.547235,1.201889,11.649442,84.078178,265.235382
323.0542603,-0.962469,-11.547235,1.201889,11.649442,84.078178,265.235382
323.0561523,-1.441309,-12.433089,2.516306,12.766788,78.632706,263.387482
323.0659180,-2.199074,-13.721169,3.506308,14.331804,75.838715,260.894714
323.0767517,-2.166753,-14.676456,2.274492,15.008881,81.283638,261.601837
323.0862122,-1.011550,-15.039178,-0.887052,15.099237,93.367958,266.152039
323.0986023,0.387861,-14.950592,-6.615179,16.353325,113.860794,271.486084
323.1059265,1.273715,-14.735114,-6.615179,16.202053,114.097626,274.940399
323.1158752,1.711854,-15.527596,-9.448717,18.256914,121.167503,276.291229
323.1264038,2.880225,-16.948553,-10.907983,20.360088,122.395004,279.644653
323.1366272,3.390190,-17.424999,-10.562021,20.656240,120.752029,281.009857
323.1473694,3.220201,-17.608156,-8.983045,20.027779,116.649361,280.363800
323.1563110,2.233790,-17.848774,-6.360197,19.079325,109.472565,277.133514
323.1661072,1.018733,-17.586609,-2.461239,17.787195,97.953621,273.315247
323.1759644,-0.028730,-16.827646,1.904588,16.935110,83.542633,269.902191
323.1859436,-0.878672,-16.225506,4.702212,16.915966,73.860626,266.900238
323.1964417,-1.197101,-16.442181,4.833893,17.179781,73.657951,265.835846
323.2061768,-1.188721,-17.628508,4.722563,18.288794,75.035431,266.142273
323.2157593,-1.428141,-19.874268,4.614824,20.452938,76.959991,265.889862
323.2254028,-2.006341,-21.841105,4.836287,22.459940,77.565140,264.751495
323.2354126,-3.134010,-23.093273,5.363012,23.914080,77.040535,262.271545
323.2453613,-4.817134,-23.839066,5.772420,24.996532,76.648239,258.576141
323.2554932,-6.230910,-22.771252,6.618771,24.518610,74.338776,254.696716
323.2654724,-6.716933,-20.252552,10.068815,23.593729,64.738007,251.651459
323.2754517,-6.526594,-16.351200,13.053187,21.916748,53.445976,248.240555
323.2852783,-5.354632,-12.097901,12.764687,18.383921,46.025372,246.125412
323.2953186,-4.248511,-9.537302,10.062830,14.500707,46.056038,245.988815
323.3052979,-3.298013,-7.910442,6.593631,10.813323,52.427185,247.367828
323.3155212,-2.568978,-6.384139,0.960075,6.948282,82.057777,248.080139
323.3255310,-1.596933,-5.035006,-5.160702,7.384736,134.333496,252.402740
323.3355103,-1.550246,-4.667496,-7.117962,8.651830,145.357178,251.626785
323.3453369,-1.195904,-5.196615,-6.326678,8.274167,139.874100,257.040100
323.3553772,0.086191,-5.567716,-1.489193,5.764077,104.972633,270.886902
323.3653259,1.143231,-4.738125,4.663905,6.746023,46.262432,283.565247
323.3759155,1.908179,-2.719813,7.036559,7.781497,25.275122,305.052917
323.3857117,2.170344,-0.383072,6.726510,7.078352,18.140999,349.990204
323.3955994,1.930924,1.701080,6.013038,6.540547,23.169085,41.378990
323.4062500,0.749385,2.470816,6.500257,6.994274,21.663412,73.127731
323.4154968,-0.392649,2.038663,7.955932,8.222359,14.625405,100.901749
323.4259033,-1.498770,1.000776,8.893262,9.074027,11.455626,146.267715
323.4362488,-2.675520,-0.020351,8.882488,9.276713,16.763428,180.435791
323.4473877,-3.521871,-0.721852,8.528147,9.254941,22.858122,191.583069
323.4559937,-4.016273,-1.159991,8.036138,9.058452,27.483652,196.109909
323.4659729,-4.056975,-1.473631,7.550115,8.696831,29.756145,199.962738
323.4759521,-3.902549,-2.159570,6.198588,7.636499,35.737103,208.959015
323.4862061,-3.819949,-3.615245,3.157952,6.134710,59.018055,223.422943
323.4978638,-3.918111,-6.065710,-10.522516,12.761967,145.540009,237.139786
323.5063782,-1.549049,-10.633847,-15.962143,19.242355,146.050659,261.711945
323.5162048,0.395043,-17.004818,-15.707160,23.152426,132.720612,271.330811
323.5259705,-1.313220,-21.724987,-18.060661,28.282274,129.686447,266.540833
323.5359802,-1.777695,-20.123266,-18.832790,27.618473,132.991592,264.951569
323.5462036,-0.503979,-15.684415,-14.970943,21.688339,133.651978,268.159576
323.5562439,1.377863,-11.360487,-9.733627,15.023404,130.383270,276.915375
323.5675659,3.114856,-7.520187,-5.981913,10.101427,126.312210,292.499298
323.5763550,4.819528,-3.469198,-2.768894,6.552096,114.998642,324.252869
323.5860291,4.940435,-0.991199,3.573346,6.177312,54.657494,348.655365
323.5961914,3.336320,-2.689886,11.372458,12.153161,20.648506,321.122742
323.6064148,1.069011,-6.939594,15.297751,16.832169,24.654438,278.757294
323.6164246,-2.879028,-15.435418,15.257051,21.893345,45.822720,259.434540
323.6264343,-7.933187,-27.285521,-8.286332,29.598959,106.257431,253.788361
323.6362915,-12.334928,-30.597898,-15.245079,36.342735,114.801811,248.044159
323.6462097,-10.171766,-20.994755,-6.241684,24.149601,104.978653,244.150238
323.6561584,-7.624335,-12.264298,0.969652,14.473553,86.158607,238.132065
323.6662598,-7.425617,-8.148665,4.871003,12.052685,66.162590,227.658096
323.6759033,-7.085640,-6.095637,6.933608,11.637784,53.431442,220.704758
323.6859436,-6.313510,-4.662708,7.912837,11.145144,44.766659,216.446930
323.6962585,-5.717354,-4.164714,8.079233,10.738109,41.202267,216.070862
323.7060242,-5.328296,-4.999093,8.009802,10.841522,42.370037,223.174225
323.7160034,-4.876989,-6.495469,7.420828,11.002038,47.584991,233.099701
323.7259521,-5.124789,-9.400833,6.670246,12.614726,58.077843,241.403351
323.7359009,-5.363012,-12.802994,6.229713,15.214725,65.829529,247.271805
323.7459412,-4.362236,-14.492103,5.527015,16.112045,69.938034,253.247803
323.7563171,-2.160767,-16.250645,3.236961,16.710186,78.830521,262.426086
323.7660522,-0.243011,-16.099810,3.019088,16.382240,79.380241,269.135254
323.7758484,0.618901,-15.540763,3.962404,16.049891,75.707008,272.280579
323.7858276,1.618480,-14.220361,5.017050,15.166045,70.682175,276.493134
323.7958374,2.644396,-11.929110,6.321889,13.757280,62.643185,282.498962
323.8060608,4.181473,-9.137471,6.505046,11.970535,57.083145,294.589691
323.8158569,5.352238,-7.231686,5.281609,10.432599,59.584961,306.505493
323.8258667,5.491102,-7.074866,5.197812,10.354862,59.869694,307.816559
323.8358154,3.380613,-8.185776,10.803835,13.969908,39.342987,292.439941
323.8458252,2.941277,-11.365275,8.045714,14.232150,55.575508,284.509521
323.8560486,4.454412,-13.539210,2.337938,14.443613,80.684746,288.211243
323.8661499,6.007052,-13.169307,-3.305195,14.847209,102.862610,294.519653
323.8759460,6.460753,-11.355699,-8.431181,15.549213,122.835266,299.637451
323.8859253,5.330690,-9.470264,-12.725182,16.734169,139.502213,299.374603
323.8958740,3.168726,-8.565256,-14.970943,17.536634,148.615906,290.302002
323.9058533,1.096544,-8.221688,-14.164097,16.414026,149.646774,277.596832
323.9159546,-0.089783,-8.069656,-10.788273,13.472722,143.201721,269.362549
323.9260864,-0.451307,-8.327033,-6.822278,10.774350,129.286331,266.897736
323.9360046,-0.616507,-9.093178,-3.679888,9.828914,111.986877,266.121338
323.9458618,-0.687136,-9.093178,-1.466449,9.236260,99.135559,265.678589
323.9558411,-0.632069,-10.207679,-0.021548,10.227252,90.120720,266.456726
323.9658813,-0.632069,-10.986992,0.866701,11.039233,85.497017,266.707458
323.9758301,-0.493206,-11.164163,1.650802,11.296323,81.596916,267.470459
323.9859009,-0.603339,-11.550826,2.885013,11.920944,75.994675,267.009979
323.9975586,-1.476025,-12.650962,3.105280,13.109853,76.298355,263.345215
324.0061646,-1.734599,-13.636176,1.150414,13.794114,85.216042,262.750580
324.0159607,-0.446519,-14.010868,1.150414,14.065107,85.308418,268.174622
324.0260925,1.060631,-14.040796,-1.818396,14.197727,97.358459,274.319885
324.0359192,1.489193,-13.946225,-6.036980,15.269578,113.288429,276.095001
324.0460205,0.755371,-14.002489,-11.848905,18.358562,130.196854,273.087860
324.0558167,0.604536,-13.673285,-16.881516,21.732689,140.966690,272.531555
324.0658264,1.076194,-13.885173,-16.085443,21.276693,139.113907,274.431946
324.0759583,1.538275,-15.297751,-12.038046,19.526957,128.059784,275.742096
324.0858459,2.158373,-16.782156,-7.120356,18.357527,112.822105,277.328644
324.0959167,2.811990,-17.538725,-3.456030,18.095810,101.010277,279.108734
324.1058655,3.065775,-18.389864,-0.202310,18.644758,90.621719,279.464752
324.1162109,2.937685,-19.422962,2.870648,19.852509,81.685959,278.600677
324.1261597,2.335544,-20.903774,4.553771,21.521139,77.784142,276.375122
324.1358337,1.327585,-21.832726,6.005855,22.682608,74.646240,273.479706
324.1459045,0.148441,-22.176292,7.175423,23.308723,72.070724,270.383514
324.1560364,-1.410185,-22.828712,7.843405,24.179697,71.071999,266.465179
324.1658630,-2.838326,-23.376986,7.641095,24.757339,72.022736,263.077301
324.1760254,-4.226963,-23.758860,7.305906,25.213625,73.156395,259.911987
324.1862488,-5.160702,-22.671892,8.048109,24.605276,70.907829,257.176514
324.1958618,-6.187814,-20.658369,12.135012,24.745016,60.632977,253.325424
324.2058716,-6.405687,-17.053898,16.612169,24.654257,47.638557,249.413101
324.2160339,-5.969942,-13.277045,15.334862,21.144222,43.510296,245.789230
324.2261353,-4.278439,-10.205285,10.338163,15.143662,46.947155,247.254745
324.2361450,-2.889802,-8.304289,3.483563,9.457663,68.387192,250.812668
324.2463684,-1.928530,-7.216124,-2.925714,8.021937,111.389992,255.037231
324.2558899,-1.522712,-6.982689,-5.485116,9.009057,127.506012,257.698120
324.2658997,-1.320402,-6.396110,-7.308300,9.801272,138.214798,258.335815
324.2758789,-0.350751,-6.664260,-5.201403,8.461086,127.933327,266.987213
324.2863464,0.718261,-6.639122,1.452083,6.833914,77.732162,276.174591
324.2964478,1.375469,-5.669470,6.687006,8.874166,41.102371,283.637024
324.3059387,1.651999,-3.236961,7.332242,8.183447,26.364820,297.037720
324.3159485,1.326388,-0.391452,5.978322,6.136193,13.024951,343.557281
324.3260193,0.098162,1.282095,5.183447,5.340555,13.932008,85.621750
324.3358765,-1.252167,1.598130,5.955577,6.292125,18.824244,128.079437
324.3462219,-2.045845,1.479617,7.714118,8.116796,18.123253,144.124420
324.3562317,-2.646790,1.320402,9.297882,9.757027,17.647034,153.486801
324.3659668,-3.269282,1.066617,9.646238,10.240889,19.621117,161.930878
324.3758240,-4.071340,0.383072,9.336189,10.192496,23.653780,174.624863
324.3859253,-4.684256,-0.356736,8.840590,10.011271,27.985830,184.355042
324.3958130,-4.764462,-1.057040,7.643489,9.068646,32.557922,192.508987
324.4061584,-4.340688,-1.974019,4.921282,6.852542,44.096504,204.454666
324.4158020,-3.896563,-3.950433,-3.428497,6.522554,121.711143,225.393326
324.4258423,-3.819949,-7.620744,-17.632099,19.584654,154.197769,243.377380
324.4358215,-1.467646,-13.114240,-16.181211,20.879868,140.802048,263.614471
324.4458618,-0.937330,-19.333179,-15.130157,24.567703,128.014114,267.224304
324.4561768,-0.994791,-21.345505,-17.979258,27.926222,130.076721,267.331696
324.4660645,0.520739,-18.403032,-17.725471,25.556509,133.914139,271.620819
324.4758301,3.068170,-14.223952,-13.919888,20.136974,133.729950,282.172455
324.4858398,4.872200,-10.620679,-9.540894,15.085284,129.232117,294.643127
324.4958496,5.705383,-7.518991,-5.534197,10.941387,120.384735,307.191101
324.5058594,4.364630,-7.189788,-1.350330,8.518593,99.120743,301.260254
324.5168762,3.049016,-12.042834,1.711854,12.540208,82.154099,284.207642
324.5260315,1.950077,-18.583794,5.025429,19.349810,74.946869,275.990356
324.5358887,-2.656367,-23.118412,5.728127,23.965157,76.171349,263.445313
324.5458984,-6.864176,-22.232557,-1.848324,23.341375,94.541809,252.842224
324.5558777,-7.740454,-15.257051,-3.954024,17.559229,103.013588,243.099670
324.5660095,-7.315483,-7.400477,-1.055843,10.459357,95.793716,225.330917
324.5765076,-8.282741,-1.636437,2.817975,8.900714,71.542503,191.176102
324.5860901,-9.901221,-0.219069,9.507375,13.728523,46.169514,181.267487
324.5959778,-11.085154,-3.069367,14.537593,18.537617,38.351292,195.476868
324.6061707,-9.868899,-5.685032,15.133749,18.940569,36.964108,209.944321
324.6159668,-7.171831,-7.120356,12.091916,15.759094,39.888161,224.793640
324.6262817,-4.812346,-8.121132,8.582016,12.757839,47.725311,239.350250
324.6363220,-3.208230,-9.642648,6.598420,12.116622,57.004314,251.597061
324.6460876,-2.014721,-11.228806,5.023035,12.464993,66.235939,259.827972
324.6559753,-1.528698,-13.014880,3.586514,13.586284,74.693619,263.300873
324.6664429,-2.151190,-15.063120,4.571728,15.887917,73.276772,261.872437
324.6759644,-1.958457,-15.875952,5.768829,17.004728,70.168907,262.967529
324.6861572,-0.934936,-17.111359,4.623203,17.749556,74.902122,266.872559
324.6961060,0.532710,-17.478870,2.881422,17.722790,80.643150,271.745697
324.7060242,1.279701,-16.546328,1.824382,16.695717,83.726624,274.422485
324.7160950,1.861492,-15.061923,1.193510,15.223375,85.503410,277.045410
324.7258606,3.040636,-12.849681,0.781707,13.227654,86.612053,283.313080
324.7361450,4.900931,-10.324995,0.767342,11.454844,86.158974,295.392120
324.7475281,5.991490,-8.286332,5.421670,11.573925,62.067028,305.869080
324.7558289,5.263652,-7.596802,8.157045,12.326996,48.568661,304.717224
324.7659302,4.498705,-8.803479,5.668272,11.396005,60.172447,297.067688
324.7758484,4.214992,-10.223241,2.027889,11.242471,79.608253,292.406128
324.7862244,4.140772,-10.648212,-1.963245,11.592444,99.750351,291.249573
324.7976990,3.951630,-9.815030,-5.191826,11.785808,116.136749,291.930206
324.8058167,3.447650,-8.246828,-7.129933,11.433827,128.578217,292.687744
324.8159180,2.327164,-7.129933,-7.374141,10.518061,134.514786,288.076355
324.8258667,0.837971,-6.993463,-6.416461,9.527943,132.332825,276.832733
324.8360901,-0.599748,-7.546524,-4.985925,9.064721,123.369499,265.456055
324.8475037,-1.572991,-8.080431,-3.726575,9.036317,114.355675,258.984192
324.8559875,-1.984793,-8.380903,-2.786851,9.052374,107.930222,256.676483
324.8659058,-2.041057,-8.604761,-2.108095,9.091309,103.407791,256.656006
324.8760376,-1.954866,-9.120711,-1.551443,9.455996,99.443199,257.902679
324.8858643,-2.000355,-10.052056,-1.187524,10.317726,96.609138,258.745178
324.8961182,-2.256535,-11.038467,-1.169568,11.327294,95.926476,258.446503
324.9061890,-2.837129,-11.960235,-1.467646,12.379438,96.808723,256.655334
324.9158020,-3.090914,-12.640188,-1.413776,13.089190,96.200668,256.259064
324.9260559,-2.505532,-13.200431,-1.189918,13.488698,95.060982,259.252716
324.9358826,-1.012747,-13.344083,-1.745373,13.495796,97.430710,265.659851
324.9458618,0.881066,-13.134590,-3.125630,13.530088,103.356735,273.837646
324.9565125,2.506729,-13.273455,-5.216966,14.480505,111.117096,280.694519
324.9658508,3.149572,-14.179660,-8.001422,16.583284,118.848763,282.523163
324.9760132,3.217807,-14.717158,-10.900801,18.595066,125.889229,282.333252
324.9858704,2.998738,-15.532384,-11.790246,19.729603,126.697609,280.927277
324.9964600,3.069367,-16.549919,-11.147403,20.188745,123.515274,280.506775
325.0061646,3.132813,-17.082628,-9.585187,19.837000,118.894440,280.392090
325.0165405,3.244143,-17.228676,-7.864953,19.214817,114.161942,280.663879
325.0268250,3.473987,-18.556261,-4.565742,19.422909,103.595749,280.603821
325.0361328,3.332729,-19.564219,0.766145,19.860834,87.789230,279.667419
325.0464172,2.695871,-19.773712,5.204995,20.624243,75.382042,277.763611
325.0559387,1.713051,-19.932926,7.829040,21.483713,68.628265,274.911987
325.0660095,0.347159,-20.487185,9.871294,22.743959,64.277161,270.970795
325.0763855,-1.338359,-21.602882,10.597934,24.099625,63.911739,266.454895
325.0859070,-2.764106,-21.602882,9.817424,23.889467,65.735352,262.708588
325.0959778,-3.936068,-22.363041,7.943961,24.056282,70.717628,260.017731
325.1059875,-5.001487,-22.264879,6.214150,23.650696,74.766876,257.339478
325.1169434,-6.396110,-20.083761,6.190208,21.967848,73.633240,252.334793
325.1261597,-7.933187,-20.083761,8.283937,23.128262,69.011917,248.445724
325.1359558,-7.933187,-18.160021,10.261548,22.316389,62.624432,246.401932
325.1458435,-8.665813,-15.216349,10.261548,20.296131,59.629387,240.338196
325.1558838,-7.845799,-12.322956,9.303867,17.319750,57.507950,237.515839
325.1658325,-6.397307,-10.065224,5.770026,13.248678,64.181793,237.560562
325.1759644,-4.663905,-8.312668,2.149993,9.771128,77.288895,240.704956
325.1861877,-2.432509,-6.754043,-0.172383,7.180802,91.375580,250.193207
325.1958923,-0.811634,-6.326678,-3.029862,7.061563,115.408173,262.689606
325.2058411,-0.713472,-6.544550,-4.444836,7.943346,124.025871,263.778320
325.2159119,-0.179565,-6.763620,-2.983175,7.394466,113.792999,268.479218
325.2258606,0.348356,-7.101202,1.177947,7.206662,80.592651,272.808441
325.2361145,0.951695,-6.501455,5.177461,8.365449,51.763409,278.327911
325.2459412,1.246182,-4.001908,7.116765,8.259333,30.496134,287.296417
325.2557373,1.039083,-0.912191,6.138733,6.292522,12.693331,318.720734
325.2659302,0.192733,1.019930,4.787206,4.898443,12.233723,79.299156
325.2757568,-1.023521,1.635240,5.518635,5.846104,19.268061,122.043068
325.2859802,-1.910573,1.825579,7.199365,7.669021,20.155766,136.303207
325.2960815,-2.561796,1.720234,8.064868,8.635051,20.937822,146.118820
325.3058777,-3.275268,1.159991,8.251616,8.953331,22.835140,160.497559
325.3159485,-4.009091,0.356736,8.595184,9.490905,25.092644,174.915115
325.3257751,-4.499902,-0.533907,8.350976,9.501209,28.485456,186.766434
325.3357239,-4.437653,-1.466449,7.343017,8.704202,32.475887,198.286438
325.3462830,-3.889381,-2.507926,5.196615,6.958576,41.686680,212.814484
325.3561401,-3.037045,-4.116830,0.447716,5.135404,84.998482,233.583267
325.3659363,-2.404976,-6.895301,-13.019669,14.927855,150.712112,250.772003
325.3761597,-0.330400,-11.376049,-16.895882,20.371412,146.036316,268.336395
325.3860779,0.845153,-17.806875,-14.818912,23.181873,129.735596,272.717346
325.3961487,-0.095768,-22.923285,-18.614918,29.529669,129.078171,269.760620
325.4061279,-0.439336,-22.001516,-19.831173,29.623220,132.024384,268.856049
325.4161072,1.881842,-12.533646,-10.170568,16.250357,128.745880,278.538788
325.4245605,1.881842,-12.533646,-10.170568,16.250357,128.745880,278.538788
325.4260254,1.881842,-12.533646,-10.170568,16.250357,128.745880,278.538788
325.4360352,2.679112,-8.607155,-6.921637,11.365290,127.518349,287.289581
325.4461670,2.887407,-5.125986,-4.569334,7.449273,127.835266,299.392059
325.4561768,1.104924,-4.049792,5.045780,6.563655,39.758636,285.260864
325.4648438,1.104924,-4.049792,5.045780,6.563655,39.758636,285.260864
325.4663391,-1.447295,-7.122750,5.045780,8.848058,55.230957,258.514252
325.4759827,-2.665944,-11.880029,9.600749,15.505377,51.743111,257.352051
325.4860535,-3.951630,-16.531963,9.309854,19.380262,61.289902,256.556854
325.4976501,-7.006631,-20.128054,1.553837,21.369274,85.830139,250.806854
325.5061646,-8.396465,-19.604921,-10.348937,23.705570,115.884689,246.815353
325.5159302,-6.385336,-13.081918,-6.040571,15.760634,112.536354,243.982819
325.5261536,-5.097255,-7.072472,2.057816,8.957481,76.718735,234.219040
325.5361023,-5.629965,-4.886566,7.696161,10.714753,44.087589,220.956558
325.5464478,-5.697003,-4.952406,10.234015,12.716809,36.412643,221.000443
325.5559998,-5.141548,-5.871779,11.620258,13.997990,33.887115,228.793411
325.5660706,-4.050989,-6.950367,10.516531,13.240678,37.414654,239.764435
325.5761719,-3.049016,-7.906851,8.473080,11.983650,45.004333,248.912521
325.5861816,-2.448071,-9.174581,6.366182,11.432159,56.160656,255.059738
325.5962830,-2.619257,-10.860099,4.712986,12.124953,67.126282,256.440277
325.6059265,-3.087323,-13.374011,4.228160,14.362210,72.878746,257.001251
325.6159363,-3.124433,-14.670471,5.075707,15.835012,71.304596,257.977112
325.6262817,-2.555810,-14.663288,5.086482,15.729478,71.132996,260.112671
325.6362915,-1.419762,-15.191210,2.971204,15.544023,78.980232,264.660675
325.6460876,-0.094571,-15.006856,0.869095,15.032298,86.685585,269.638947
325.6559448,0.915782,-14.306552,0.289698,14.338758,88.842323,273.662598
325.6658936,1.881842,-13.315352,0.755371,13.468873,86.785011,278.044281
325.6759338,3.045424,-11.798626,1.499967,12.277300,82.982414,284.473114
325.6870422,4.232949,-9.765948,2.551022,10.945288,76.522095,293.433807
325.6976013,4.826711,-8.420407,3.578135,10.344247,69.762901,299.822021
325.7058105,4.074931,-7.630321,8.449138,12.091930,45.673851,298.104187
325.7159119,3.458424,-8.459911,7.626729,11.903688,50.155739,292.234802
325.7260437,3.588908,-10.024523,4.401740,11.521572,67.539696,289.698029
325.7360229,4.167108,-10.554838,0.259771,11.350633,88.688614,291.544373
325.7460938,4.650737,-9.943120,-3.226187,11.441297,106.378258,295.067108
325.7561340,4.587290,-8.768764,-5.583278,11.362545,119.431038,297.615875
325.7658081,3.606865,-8.040926,-7.064092,11.294573,128.714584,294.159271
325.7760010,1.867477,-8.401254,-7.647080,11.512878,131.622482,282.532257
325.7858276,0.117316,-8.798691,-7.418434,11.509296,130.132706,270.763885
325.7958679,-1.059434,-8.542512,-6.664260,10.886197,127.746956,262.930328
325.8061829,-1.685518,-8.318654,-5.374983,10.046463,122.344757,258.545837
325.8158264,-2.006341,-8.723274,-3.817555,9.731117,113.097931,257.047302
325.8259888,-2.284068,-9.898827,-2.256535,10.406521,102.523415,257.006897
325.8358459,-2.419341,-11.142614,-1.022324,11.447979,95.123436,257.749786
325.8460693,-2.319981,-11.704055,-0.169988,11.932983,90.816223,258.788147
325.8559570,-2.312799,-12.060791,0.568623,12.293700,87.348938,259.144653
325.8658142,-2.858677,-12.940660,0.927753,13.285084,85.995537,257.543060
325.8758545,-2.829947,-13.909115,-0.378284,14.199125,91.526619,258.499573
325.8858337,-1.777695,-13.857639,-2.160767,14.137301,98.791634,262.689880
325.8958435,-0.100556,-13.611036,-3.980360,14.181456,106.300407,269.576721
325.9060974,1.248576,-13.697227,-6.194997,15.084793,114.247452,275.208435
325.9158630,2.110489,-14.039598,-9.763555,17.230539,124.516418,278.548920
325.9258118,1.969231,-14.823700,-13.287820,20.004652,131.623779,277.567047
325.9358521,1.945289,-15.485697,-12.597093,20.056862,128.907806,277.159912
325.9458313,2.183512,-16.019604,-9.525331,18.765057,120.504768,277.761719
325.9563293,2.585738,-16.191986,-6.813898,17.756567,112.565514,279.073090
325.9658203,2.991555,-16.587029,-4.432865,17.427830,104.735397,280.223694
325.9758301,2.559402,-17.745823,2.273294,18.072981,82.773956,278.206940
325.9856873,2.559402,-17.745823,2.273294,18.072981,82.773956,278.206940
325.9871521,2.559402,-17.745823,2.273294,18.072981,82.773956,278.206940
325.9964294,1.611298,-17.608156,4.965574,18.365738,74.313622,275.228485
326.0060425,0.338780,-17.966089,5.878962,18.906542,71.883598,271.080261
326.0160522,-1.079785,-19.019539,6.581660,20.155075,70.940430,266.750671
326.0259705,-2.415750,-20.634428,6.354211,21.725365,72.993576,263.322571
326.0359497,-4.364630,-23.088484,5.224148,24.071140,77.465378,259.295166
326.0457153,-4.364630,-23.088484,5.224148,24.071140,77.465378,259.295166
326.0471802,-4.364630,-23.088484,5.224148,24.071140,77.465378,259.295166
326.0559998,-5.327099,-23.166296,5.592855,24.419977,76.760155,257.049927
326.0660400,-6.488286,-21.941662,7.885303,24.201496,70.984810,253.526718
326.0764465,-6.770802,-19.524715,10.074800,22.990431,64.009819,250.874420
326.0862732,-5.386954,-15.631742,10.694899,19.691408,57.103363,250.985214
326.0967102,-3.772065,-12.076353,9.913192,16.072901,51.919769,252.653732
326.1061707,-2.384625,-9.987412,6.023811,11.904669,59.601971,256.571289
326.1163940,-1.387440,-8.938752,1.971625,9.258163,77.704086,261.177155
326.1261597,-0.314838,-8.304289,-1.459266,8.437404,99.959503,267.828796
326.1362610,-0.034716,-8.115147,-4.801571,9.429311,120.611732,269.754883
326.1462708,-0.738611,-7.964312,-5.619191,9.775025,125.089256,264.701538
